GX,GY,GZ,AX,AY,AZ,IDX
x: -031.479573 , y: +039.190901 , z: -020.029160, ax: -1050 , ay: -306 , az: -2948, index: 18
x: -031.505832 , y: +039.299603 , z: -019.875878, ax: -426 , ay: -546 , az: -2910, index: 18
x: -031.540641 , y: +039.355176 , z: -019.875878, ax: -216 , ay: -910 , az: -2974, index: 18
x: -031.580397 , y: +039.490473 , z: -019.948336, ax: -608 , ay: -626 , az: -2834, index: 18
x: -031.580397 , y: +039.708489 , z: -019.862229, ax: -732 , ay: -488 , az: -2756, index: 18
x: -031.537038 , y: +039.990015 , z: -019.640550, ax: -296 , ay: -746 , az: -2844, index: 18
x: -031.485740 , y: +040.217008 , z: -019.523206, ax: 106 , ay: -868 , az: -2410, index: 18
x: -031.388031 , y: +040.256702 , z: -019.493282, ax: -102 , ay: -784 , az: -2352, index: 18
x: -031.273221 , y: +040.271969 , z: -019.391908, ax: -330 , ay: -766 , az: -2450, index: 18
x: -031.145588 , y: +040.381282 , z: -019.342443, ax: -298 , ay: -844 , az: -2488, index: 18
x: -031.024397 , y: +040.526840 , z: -019.328977, ax: -354 , ay: -804 , az: -2532, index: 18
x: -030.877832 , y: +040.623328 , z: -019.240427, ax: -476 , ay: -716 , az: -2476, index: 18
x: -030.761802 , y: +040.583634 , z: -018.997985, ax: -304 , ay: -890 , az: -2624, index: 18
x: -030.580336 , y: +040.769588 , z: -018.823573, ax: -434 , ay: -1006 , az: -2594, index: 18
x: -030.463084 , y: +040.986382 , z: -018.729527, ax: -628 , ay: -1156 , az: -2444, index: 18
x: -030.363695 , y: +041.088977 , z: -018.718626, ax: -476 , ay: -1138 , az: -2576, index: 18
x: -030.247664 , y: +041.192183 , z: -018.810229, ax: -632 , ay: -1030 , az: -2594, index: 18
x: -030.095695 , y: +041.478809 , z: -018.930137, ax: -870 , ay: -1178 , az: -2622, index: 18
x: -030.003481 , y: +041.785985 , z: -018.918534, ax: -654 , ay: -1472 , az: -2628, index: 18
x: -030.040672 , y: +041.809069 , z: -018.826840, ax: 32 , ay: -1510 , az: -2572, index: 18
x: -030.102962 , y: +041.778534 , z: -018.790198, ax: -256 , ay: -1432 , az: -2638, index: 18
x: -030.169649 , y: +041.886901 , z: -018.766473, ax: -600 , ay: -1246 , az: -2728, index: 18
x: -030.244763 , y: +042.091481 , z: -018.677313, ax: -746 , ay: -1178 , az: -2624, index: 18
x: -030.340947 , y: +042.349252 , z: -018.479176, ax: -400 , ay: -1158 , az: -2536, index: 18
x: -030.436824 , y: +042.475053 , z: -018.363756, ax: -50 , ay: -1254 , az: -2482, index: 18
x: -030.539420 , y: +042.582137 , z: -018.313740, ax: -168 , ay: -1286 , az: -2566, index: 18
x: -030.669496 , y: +042.887481 , z: -018.322901, ax: -492 , ay: -1290 , az: -2362, index: 18
x: -030.772092 , y: +043.222198 , z: -018.158107, ax: -846 , ay: -1002 , az: -2102, index: 18
x: -030.860031 , y: +043.407847 , z: -017.799023, ax: -184 , ay: -986 , az: -2146, index: 18
x: -030.926076 , y: +043.460427 , z: -017.394412, ax: -118 , ay: -1014 , az: -2236, index: 18


x: -031.459481 , y: +040.076763 , z: -020.686504, ax: 1568 , ay: -1084 , az: -3598, index: 18
x: -031.513221 , y: +039.246840 , z: -020.286504, ax: 2416 , ay: -1262 , az: -3914, index: 18
x: -031.629924 , y: +038.260000 , z: -020.467969, ax: 2538 , ay: -770 , az: -3604, index: 18
x: -031.385038 , y: +037.017863 , z: -020.449649, ax: 790 , ay: -244 , az: -4166, index: 18
x: -031.010687 , y: +035.524733 , z: -020.314687, ax: -38 , ay: -1152 , az: -4788, index: 18
x: -030.853588 , y: +033.890901 , z: -020.088336, ax: -1550 , ay: -1862 , az: -5320, index: 18
x: -031.044031 , y: +032.635389 , z: -019.949191, ax: -2692 , ay: -1926 , az: -5040, index: 18
x: -031.313954 , y: +031.817679 , z: -019.839878, ax: -3200 , ay: -1060 , az: -4498, index: 18
x: -031.541588 , y: +031.036031 , z: -019.587878, ax: -3372 , ay: -500 , az: -4426, index: 18
x: -031.699969 , y: +030.230015 , z: -019.331389, ax: -4240 , ay: -384 , az: -4488, index: 18
x: -031.904550 , y: +029.610779 , z: -019.091389, ax: -6558 , ay: -516 , az: -4548, index: 18
x: -032.225160 , y: +029.537038 , z: -018.732947, ax: -9014 , ay: -904 , az: -4560, index: 18
x: -032.597069 , y: +030.608794 , z: -018.394626, ax: -10046 , ay: -984 , az: -4418, index: 18
x: -032.970901 , y: +032.957588 , z: -018.342687, ax: -8504 , ay: -846 , az: -3128, index: 18
x: -033.337679 , y: +036.206656 , z: -018.688305, ax: -4854 , ay: -884 , az: -178, index: 18
x: -033.680885 , y: +040.314137 , z: -019.397313, ax: 1276 , ay: -452 , az: 812, index: 18
x: -034.362412 , y: +044.235359 , z: -020.026321, ax: 9720 , ay: -1664 , az: 3920, index: 18
x: -034.778901 , y: +046.116275 , z: -020.651053, ax: 17922 , ay: -3304 , az: 4576, index: 18
x: -035.261099 , y: +044.702382 , z: -020.842779, ax: 13412 , ay: -650 , az: 4234, index: 18
x: -035.419878 , y: +042.040397 , z: -020.746290, ax: 4522 , ay: 528 , az: 1408, index: 18
x: -035.396672 , y: +039.755206 , z: -020.412244, ax: -1636 , ay: 1706 , az: -208, index: 18
x: -035.230565 , y: +038.544824 , z: -020.183237, ax: -2720 , ay: 1070 , az: -1622, index: 18
x: -034.912519 , y: +037.847176 , z: -020.524366, ax: -1128 , ay: 38 , az: -2428, index: 18
x: -034.484427 , y: +037.346412 , z: -021.256580, ax: -1984 , ay: -382 , az: -2900, index: 18
x: -034.081985 , y: +037.021527 , z: -022.073679, ax: -3306 , ay: -1134 , az: -3290, index: 18
x: -033.962718 , y: +037.063847 , z: -022.944458, ax: -3716 , ay: -1398 , az: -3606, index: 18
x: -033.974260 , y: +037.390870 , z: -023.594015, ax: -3162 , ay: -72 , az: -3500, index: 18
x: -033.894260 , y: +037.560641 , z: -023.636763, ax: -3208 , ay: 506 , az: -3428, index: 18
x: -033.692275 , y: +037.894718 , z: -023.400153, ax: -1984 , ay: 226 , az: -3290, index: 18
x: -033.416855 , y: +038.347847 , z: -023.527786, ax: -198 , ay: -148 , az: -3398, index: 18
x: -033.118840 , y: +038.689221 , z: -023.921069, ax: -374 , ay: -116 , az: -3626, index: 18
x: -032.793740 , y: +039.134229 , z: -024.342992, ax: -1084 , ay: -44 , az: -3566, index: 18
x: -032.544580 , y: +039.592855 , z: -024.520092, ax: -1012 , ay: -376 , az: -3932, index: 18
x: -032.379145 , y: +040.050046 , z: -024.451481, ax: -108 , ay: -548 , az: -3748, index: 18
x: -032.304031 , y: +040.324855 , z: -024.267053, ax: 232 , ay: -492 , az: -3632, index: 18
x: -032.209985 , y: +040.399969 , z: -023.967206, ax: -248 , ay: -300 , az: -3222, index: 18
x: -032.048763 , y: +040.501344 , z: -023.685069, ax: -280 , ay: -660 , az: -3400, index: 18
x: -031.966321 , y: +040.648519 , z: -023.591023, ax: -162 , ay: -1096 , az: -3612, index: 18
x: -031.932336 , y: +040.910779 , z: -023.793649, ax: -302 , ay: -790 , az: -3374, index: 18
x: -031.939664 , y: +041.113527 , z: -023.962198, ax: -900 , ay: -640 , az: -3062, index: 18
x: -031.983908 , y: +041.280885 , z: -023.799969, ax: -798 , ay: -718 , az: -2888, index: 18
x: -032.044366 , y: +041.454931 , z: -023.639969, ax: 246 , ay: -716 , az: -2872, index: 18
x: -032.072458 , y: +041.530046 , z: -023.654015, ax: 338 , ay: -378 , az: -2622, index: 18
x: -032.044366 , y: +041.616153 , z: -023.776153, ax: -330 , ay: -306 , az: -2680, index: 18
x: -032.051084 , y: +041.748672 , z: -023.862260, ax: -252 , ay: -504 , az: -2770, index: 18
x: -032.088916 , y: +041.840366 , z: -023.893679, ax: -54 , ay: -332 , az: -2618, index: 18
x: -032.112733 , y: +041.894718 , z: -023.898565, ax: -188 , ay: -166 , az: -2658, index: 18
x: -032.122504 , y: +041.930137 , z: -023.906504, ax: -432 , ay: -148 , az: -2624, index: 18
x: -032.139603 , y: +041.991817 , z: -023.938260, ax: -392 , ay: -230 , az: -2562, index: 18
x: -032.192183 , y: +042.077740 , z: -024.024183, ax: -286 , ay: -580 , az: -2624, index: 18
x: -032.280122 , y: +042.187664 , z: -024.077924, ax: -572 , ay: -406 , az: -2498, index: 18
x: -032.386992 , y: +042.305527 , z: -023.983267, ax: -546 , ay: -138 , az: -2330, index: 18
x: -032.451115 , y: +042.341435 , z: -023.830015, ax: 72 , ay: -110 , az: -2216, index: 18
x: -032.517832 , y: +042.261954 , z: -023.711084, ax: -362 , ay: -224 , az: -2470, index: 18
x: -032.614656 , y: +042.206809 , z: -023.443695, ax: -726 , ay: -130 , az: -2362, index: 18
x: -032.702595 , y: +042.156122 , z: -023.092550, ax: -230 , ay: -334 , az: -2504, index: 18
x: -032.753893 , y: +042.115206 , z: -022.843389, ax: 26 , ay: -370 , az: -2566, index: 18
x: -032.793588 , y: +042.107267 , z: -022.735908, ax: -18 , ay: -364 , az: -2530, index: 18
x: -032.796031 , y: +042.126809 , z: -022.728580, ax: -164 , ay: -334 , az: -2464, index: 18
x: -032.737405 , y: +042.120702 , z: -022.718809, ax: -326 , ay: -246 , az: -2514, index: 18
x: -032.630962 , y: +042.137374 , z: -022.756000, ax: -88 , ay: -354 , az: -2528, index: 18
x: -032.500275 , y: +042.152031 , z: -022.837832, ax: -282 , ay: -524 , az: -2532, index: 18
x: -032.372641 , y: +042.134321 , z: -022.807298, ax: -538 , ay: -444 , az: -2518, index: 18
x: -032.243176 , y: +042.014015 , z: -022.619817, ax: -196 , ay: -608 , az: -2540, index: 18
x: -032.192519 , y: +041.879359 , z: -022.468489, ax: -172 , ay: -942 , az: -2634, index: 18
x: -032.196183 , y: +041.856763 , z: -022.448947, ax: -406 , ay: -702 , az: -2568, index: 18
x: -032.223664 , y: +041.911115 , z: -022.511237, ax: -234 , ay: -604 , az: -2450, index: 18
x: -032.223664 , y: +041.924580 , z: -022.614473, ax: -184 , ay: -546 , az: -2466, index: 18
x: -032.231603 , y: +041.890992 , z: -022.703023, ax: -392 , ay: -468 , az: -2480, index: 18
x: -032.234656 , y: +041.875725 , z: -022.723786, ax: -712 , ay: -328 , az: -2484, index: 18
x: -032.244275 , y: +041.853282 , z: -022.662870, ax: -770 , ay: -442 , az: -2570, index: 18
x: -032.236947 , y: +041.837405 , z: -022.604244, ax: -692 , ay: -390 , az: -2520, index: 18
x: -032.213740 , y: +041.843511 , z: -022.582260, ax: -546 , ay: -526 , az: -2520, index: 18
x: -032.213740 , y: +041.818504 , z: -022.550840, ax: -390 , ay: -626 , az: -2512, index: 18
x: -032.225954 , y: +041.797130 , z: -022.457405, ax: -448 , ay: -516 , az: -2360, index: 18
x: -032.233282 , y: +041.797130 , z: -022.386565, ax: -154 , ay: -512 , az: -2388, index: 18
x: -032.243053 , y: +041.855756 , z: -022.445802, ax: -256 , ay: -508 , az: -2418, index: 18
x: -032.258443 , y: +041.912183 , z: -022.506718, ax: -286 , ay: -460 , az: -2418, index: 18
x: -032.251115 , y: +041.899359 , z: -022.506718, ax: -294 , ay: -370 , az: -2414, index: 18
x: -032.226687 , y: +041.912183 , z: -022.506718, ax: -436 , ay: -384 , az: -2526, index: 18
x: -032.196550 , y: +041.978229 , z: -022.511206, ax: -344 , ay: -464 , az: -2432, index: 18
x: -032.154412 , y: +042.023420 , z: -022.514870, ax: -182 , ay: -438 , az: -2540, index: 18
x: -032.081740 , y: +042.019145 , z: -022.507542, ax: -200 , ay: -456 , az: -2566, index: 18
x: -032.008000 , y: +041.989008 , z: -022.476122, ax: -374 , ay: -580 , az: -2696, index: 18
x: -031.966473 , y: +041.977405 , z: -022.443145, ax: -294 , ay: -746 , az: -2626, index: 18
x: -031.974412 , y: +041.971298 , z: -022.427267, ax: -208 , ay: -812 , az: -2654, index: 18
x: -032.021863 , y: +041.977710 , z: -022.431756, ax: -218 , ay: -662 , az: -2492, index: 18
x: -032.069496 , y: +041.970992 , z: -022.428702, ax: -234 , ay: -604 , az: -2496, index: 18
x: -032.103084 , y: +041.945344 , z: -022.415878, ax: -154 , ay: -500 , az: -2446, index: 18
x: -032.129954 , y: +041.914198 , z: -022.407939, ax: -168 , ay: -566 , az: -2532, index: 18
x: -032.152397 , y: +041.880214 , z: -022.398321, ax: -404 , ay: -416 , az: -2512, index: 18
x: -032.149344 , y: +041.869832 , z: -022.437405, ax: -336 , ay: -406 , az: -2546, index: 18
x: -032.115145 , y: +041.869832 , z: -022.510687, ax: -400 , ay: -500 , az: -2456, index: 18
x: -032.084366 , y: +041.837771 , z: -022.552366, ax: -514 , ay: -622 , az: -2606, index: 18
x: -032.088031 , y: +041.818840 , z: -022.533435, ax: -562 , ay: -774 , az: -2662, index: 18
x: -032.133832 , y: +041.828000 , z: -022.513282, ax: -460 , ay: -616 , az: -2450, index: 18
x: -032.187053 , y: +041.834412 , z: -022.535725, ax: -360 , ay: -630 , az: -2474, index: 18
x: -032.245679 , y: +041.885099 , z: -022.563206, ax: -540 , ay: -472 , az: -2466, index: 18
x: -032.292092 , y: +041.960214 , z: -022.579084, ax: -400 , ay: -454 , az: -2380, index: 18
x: -032.310046 , y: +042.011511 , z: -022.599603, ax: -454 , ay: -332 , az: -2388, index: 18


x: -032.742779 , y: +041.702656 , z: -024.373588, ax: 1982 , ay: 70 , az: -3002, index: 18
x: -032.671420 , y: +040.888702 , z: -024.303969, ax: 2370 , ay: 496 , az: -3192, index: 18
x: -032.375847 , y: +039.766870 , z: -024.136031, ax: 1802 , ay: 458 , az: -3416, index: 18
x: -031.962412 , y: +038.529618 , z: -023.957099, ax: 562 , ay: 418 , az: -4080, index: 18
x: -031.537374 , y: +037.060305 , z: -024.059695, ax: 454 , ay: -202 , az: -3466, index: 18
x: -031.156916 , y: +035.511603 , z: -024.511603, ax: -784 , ay: -1366 , az: -4228, index: 18
x: -030.949160 , y: +034.091298 , z: -024.864916, ax: -2910 , ay: -1226 , az: -4408, index: 18
x: -030.949160 , y: +032.912733 , z: -024.534687, ax: -4212 , ay: -948 , az: -4396, index: 18
x: -031.125649 , y: +032.043725 , z: -023.618656, ax: -4580 , ay: -724 , az: -4650, index: 18
x: -031.414840 , y: +031.448672 , z: -022.636305, ax: -4234 , ay: -290 , az: -4742, index: 18
x: -031.630412 , y: +031.099359 , z: -021.937069, ax: -5572 , ay: -120 , az: -4954, index: 18
x: -031.746473 , y: +031.114107 , z: -021.201588, ax: -7788 , ay: -176 , az: -4928, index: 18
x: -031.905496 , y: +031.736733 , z: -020.182687, ax: -8734 , ay: -866 , az: -4866, index: 18
x: -032.173588 , y: +033.171237 , z: -019.112153, ax: -8710 , ay: -596 , az: -3574, index: 18
x: -032.471756 , y: +035.875908 , z: -018.426687, ax: -4112 , ay: -1626 , az: -1256, index: 18
x: -032.798473 , y: +039.508275 , z: -018.909740, ax: 2936 , ay: -2340 , az: 730, index: 18
x: -033.207573 , y: +042.865069 , z: -020.134473, ax: 8980 , ay: -1166 , az: 1934, index: 18
x: -033.584366 , y: +044.085221 , z: -021.190962, ax: 11634 , ay: -1822 , az: 4680, index: 18
x: -033.774290 , y: +043.333466 , z: -021.332031, ax: 8710 , ay: -632 , az: 3464, index: 18
x: -033.930015 , y: +041.614992 , z: -020.804397, ax: 4330 , ay: 152 , az: 1122, index: 18
x: -033.972763 , y: +039.809802 , z: -020.342718, ax: 426 , ay: 876 , az: -110, index: 18
x: -033.848183 , y: +038.805832 , z: -020.422107, ax: -1462 , ay: 542 , az: -1256, index: 18
x: -033.709557 , y: +038.523695 , z: -021.103023, ax: -1076 , ay: -62 , az: -2076, index: 18
x: -033.553221 , y: +038.304458 , z: -021.887756, ax: -1782 , ay: 196 , az: -2406, index: 18
x: -033.366626 , y: +037.947298 , z: -022.290443, ax: -2708 , ay: 280 , az: -2652, index: 18
x: -033.228611 , y: +037.741496 , z: -022.369832, ax: -2484 , ay: -110 , az: -3054, index: 18
x: -033.149099 , y: +037.724824 , z: -022.503847, ax: -1790 , ay: -136 , az: -3162, index: 18
x: -032.984824 , y: +037.767573 , z: -022.699267, ax: -1786 , ay: 288 , az: -3074, index: 18
x: -032.705130 , y: +037.969710 , z: -023.036366, ax: -1682 , ay: 170 , az: -3330, index: 18
x: -032.350534 , y: +038.432031 , z: -023.668611, ax: -1256 , ay: -124 , az: -3632, index: 18
x: -032.046412 , y: +038.887603 , z: -024.237160, ax: -1334 , ay: -484 , az: -3742, index: 18
x: -031.825191 , y: +039.358901 , z: -024.547511, ax: -1412 , ay: -426 , az: -3634, index: 18
x: -031.649313 , y: +039.830351 , z: -024.710565, ax: -704 , ay: -450 , az: -3766, index: 18
x: -031.512733 , y: +040.212519 , z: -024.788153, ax: -668 , ay: -452 , az: -3918, index: 18
x: -031.454107 , y: +040.581985 , z: -024.698382, ax: -974 , ay: -406 , az: -3914, index: 18
x: -031.432733 , y: +041.008244 , z: -024.543267, ax: -426 , ay: -404 , az: -3752, index: 18
x: -031.403237 , y: +041.341679 , z: -024.394504, ax: 38 , ay: -498 , az: -3658, index: 18
x: -031.360885 , y: +041.488458 , z: -024.204794, ax: -456 , ay: -626 , az: -3546, index: 18
x: -031.341649 , y: +041.644275 , z: -023.907908, ax: -642 , ay: -740 , az: -3434, index: 18
x: -031.361802 , y: +041.849466 , z: -023.658137, ax: -334 , ay: -838 , az: -3380, index: 18
x: -031.397832 , y: +042.122443 , z: -023.626382, ax: 280 , ay: -744 , az: -3056, index: 18
x: -031.411878 , y: +042.377710 , z: -023.766229, ax: 226 , ay: -742 , az: -3004, index: 18
x: -031.440733 , y: +042.508519 , z: -023.869466, ax: -88 , ay: -768 , az: -2776, index: 18
x: -031.492641 , y: +042.554321 , z: -023.807176, ax: -366 , ay: -672 , az: -2820, index: 18
x: -031.565924 , y: +042.575695 , z: -023.616031, ax: -360 , ay: -456 , az: -2774, index: 18
x: -031.636153 , y: +042.609282 , z: -023.503053, ax: 36 , ay: -514 , az: -2804, index: 18
x: -031.706382 , y: +042.636763 , z: -023.503053, ax: -128 , ay: -372 , az: -2696, index: 18
x: -031.779664 , y: +042.655695 , z: -023.473130, ax: -306 , ay: -342 , az: -2678, index: 18
x: -031.859176 , y: +042.647359 , z: -023.393618, ax: -162 , ay: -302 , az: -2582, index: 18
x: -031.907420 , y: +042.630260 , z: -023.393618, ax: 54 , ay: -264 , az: -2580, index: 18
x: -031.950168 , y: +042.586290 , z: -023.443084, ax: -232 , ay: -346 , az: -2488, index: 18
x: -032.027725 , y: +042.567969 , z: -023.438809, ax: -310 , ay: -352 , az: -2448, index: 18
x: -032.115664 , y: +042.516061 , z: -023.373466, ax: -132 , ay: -280 , az: -2362, index: 18
x: -032.187481 , y: +042.454504 , z: -023.356794, ax: -190 , ay: -194 , az: -2384, index: 18
x: -032.239389 , y: +042.439847 , z: -023.381221, ax: -414 , ay: -142 , az: -2404, index: 18
x: -032.258321 , y: +042.444733 , z: -023.394656, ax: -308 , ay: -150 , az: -2378, index: 18
x: -032.253832 , y: +042.413313 , z: -023.394656, ax: -500 , ay: -182 , az: -2328, index: 18
x: -032.231237 , y: +042.365679 , z: -023.323206, ax: -702 , ay: -202 , az: -2466, index: 18
x: -032.210473 , y: +042.409649 , z: -023.252977, ax: -470 , ay: -328 , az: -2680, index: 18
x: -032.233679 , y: +042.437130 , z: -023.168092, ax: -530 , ay: -390 , az: -2524, index: 18
x: -032.273435 , y: +042.463420 , z: -022.953924, ax: -642 , ay: -380 , az: -2440, index: 18
x: -032.322290 , y: +042.486015 , z: -022.671176, ax: -304 , ay: -520 , az: -2412, index: 18
x: -032.343053 , y: +042.507389 , z: -022.514229, ax: -154 , ay: -598 , az: -2508, index: 18
x: -032.375115 , y: +042.564458 , z: -022.511023, ax: -226 , ay: -662 , az: -2606, index: 18
x: -032.429466 , y: +042.643237 , z: -022.533008, ax: -116 , ay: -642 , az: -2356, index: 18
x: -032.474046 , y: +042.683542 , z: -022.570260, ax: -32 , ay: -490 , az: -2330, index: 18
x: -032.489313 , y: +042.711023 , z: -022.643542, ax: -70 , ay: -444 , az: -2472, index: 18
x: -032.501527 , y: +042.733618 , z: -022.692397, ax: -534 , ay: -444 , az: -2544, index: 18
x: -032.534870 , y: +042.795176 , z: -022.666107, ax: -520 , ay: -522 , az: -2558, index: 18
x: -032.567847 , y: +042.892885 , z: -022.666107, ax: -198 , ay: -484 , az: -2532, index: 18
x: -032.572733 , y: +043.005252 , z: -022.802290, ax: 26 , ay: -258 , az: -2322, index: 18
x: -032.522046 , y: +043.092580 , z: -023.053893, ax: -388 , ay: -300 , az: -2502, index: 18
x: -032.464031 , y: +043.216550 , z: -023.224885, ax: -834 , ay: -182 , az: -2464, index: 18
x: -032.399908 , y: +043.355695 , z: -023.209496, ax: -908 , ay: -226 , az: -2478, index: 18
x: -032.337008 , y: +043.524855 , z: -023.156977, ax: -486 , ay: -322 , az: -2496, index: 18
x: -032.291481 , y: +043.733893 , z: -023.105038, ax: -518 , ay: -374 , az: -2344, index: 18
x: -032.246901 , y: +043.868855 , z: -022.954198, ax: -294 , ay: -398 , az: -2238, index: 18
x: -032.173618 , y: +043.927481 , z: -022.770382, ax: 366 , ay: -434 , az: -2244, index: 18
x: -032.075908 , y: +043.878015 , z: -022.632977, ax: 476 , ay: -428 , az: -2226, index: 18
x: -031.947053 , y: +043.772366 , z: -022.509008, ax: 46 , ay: -530 , az: -2326, index: 18
x: -031.857282 , y: +043.832824 , z: -022.363664, ax: -336 , ay: -762 , az: -2702, index: 18
x: -031.841405 , y: +043.864580 , z: -022.264122, ax: 96 , ay: -808 , az: -2486, index: 18
x: -031.853008 , y: +043.830992 , z: -022.190229, ax: -332 , ay: -524 , az: -2458, index: 18
x: -031.834076 , y: +043.851756 , z: -022.044885, ax: -430 , ay: -374 , az: -2318, index: 18
